385;35238;Rue Monseigneur Duchesne;Aérien;Public;;;;VE;1352877.575618739900000;7222357.240757370400000;-1.664381920771;48.1066138470971
386;35238;Rue Saint-Helier (angle boulevard Laennec);Enterré;Public;Sans;Résine;;VE;1352723.002509560000000;7222294.735992349700000;-1.66640312143416;48.1059686194508
388;35238;26, avenue Jean Janvier;Aérien;Public;;;;VE;1352240.279339429900000;7222210.385603980200000;-1.67280505593419;48.1049485410576
389;35238;39, avenue Jean Janvier;Aérien;Public;;;;VE;1352242.172692710100000;7222303.349914889800000;-1.67285529601049;48.1057841746333
390;35238;21, avenue Jean Janvier;Aérien;Public;;;;VE;1352229.204641229900000;7222410.454895050300000;-1.67311624956081;48.1067386612896
391;35238;Avenue Louis Barthou (angle rue des Francais Libres;Aérien;Public;;;20111201;VE;1352354.227866020100000;7222213.484221160400000;-1.67128020818456;48.1050384283726
392;35238;Boulevard Leon Bourgeois (angle rue Martin Feuillee);Aérien;Public;;;;VE;1353672.854826440100000;7221464.772186620200000;-1.65299860257096;48.0990334341289
393;35238;Rue de la 87eme Division (sur le parking a l arriere de l ecole);Aérien;Public;;;20120312;VE;1354362.488078109900000;7221621.679815489800000;-1.64388243671653;48.1008158816662
394;35238;Rue de Chateaugiron (angle impasse Rene Perrault);Aérien;Public;;;;VE;1353615.493468520000000;7221738.272620939600000;-1.65398894414107;48.1014577467359
395;35238;Rue des Ormeaux (angle rue de Riaval);Aérien;Public;Sans;Enrobé;;VE;1352446.407052980000000;7221811.479995410000000;-1.66971785603843;48.1014795569295
396;35238;Rue des Ormeaux (angle rue Jean Boucher);Enterré;Public;Sans;Métal;;VE;1352471.075035600000000;7221465.306585949800000;-1.66910588964343;48.0983851469335
397;35238;Square Quentin;Aérien;Public;;;;VE;1354017.307341669900000;7223808.031538300200000;-1.65027863732274;48.1202575619951
398;35238;Face au 17, square Pierre Merlat;Aérien;Public;;;;VE;1353518.955228359900000;7223969.782189450200000;-1.65709177628076;48.1214393302338
399;35238;23, boulevard Charles Peguy);Aérien;Public;;;;VE;1353884.191117760000000;7223793.311514940100000;-1.65205156103566;48.120053222819
400;35238;Boulevard Raymond Poincarre (angle rue Victor Basch);Aérien;Public;;;;VE;1353774.113739920100000;7224095.309858590400000;-1.65377221112286;48.1227047800577
401;35238;Boulevard de Vitre (pres de la station service);Aérien;Public;;;;VE;1353960.332095529900000;7223913.558043169800000;-1.65112803630844;48.1211740632773
402;35238;face au 91, boulevard de Sevigne;Aérien;Public;;;;VE;1353082.618857020000000;7223406.076494510300000;-1.66248468639274;48.1161414801702
403;35238;Avenue Aristide Briand (angle rue Richard Lenoir);Aérien;Public;;;;VE;1352907.526622809900000;7222768.876512119500000;-1.66431467231188;48.1103256834344
404;35238;Face au 45, rue Coutanceau;Aérien;Public;Sans;Enrobé;20110921;VE;1352693.304045799900000;7221276.898176319900000;-1.66597448616553;48.0968146045082
405;35238;Rue Don Morice;Aérien;Public;Sans;Enrobé;;VE;1352939.073399950100000;7221369.831356899800000;-1.6627561058696;48.0977825876829
408;35238;rue montaigne angle rue francisco ferrer;Aérien;Public;;;;VE;1353491.338970920100000;7221199.562350610300000;-1.65521650745835;48.0965539367509
409;35238;Boulevard Franklin Roosevelt (angle rue Montaigne);Aérien;Public;;;;VE;1353294.103160290000000;7221275.441267799600000;-1.65792137060665;48.0971280806388
411;35238;Place du Souvenir;Aérien;Public;Sans;Enrobé;;VE;1352896.337584170000000;7220980.312461850200000;-1.66301273135186;48.0942623519141
414;35238;Rue des Ecotais;Aérien;Public;Sans;Enrobé;;VE;1352777.755290610000000;7220709.499425199800000;-1.66438205056393;48.0917665827187
415;35238;Boulevard Emile Combes (angle rue Bigot de Preameneu);Aérien;Public;Sans;Enrobé;;VE;1352480.863116030100000;7220923.310725959900000;-1.66853430202548;48.0935245950865
416;35238;Rue de Paris (angle rue Charles Oberthur);Aérien;Public;;;;VE;1353141.517999100000000;7223084.571780979600000;-1.66143408939729;48.1132871145254
418;35238;Rue Bertrand Robidou (angle rue Philippe Nordmann);Aérien;Public;;;;VE;1353296.931290890100000;7222402.207565520000000;-1.65879710403281;48.1072454641963
419;35238;face 6, boulevard Villebois Mareuil;Aérien;Public;;;;VE;1353585.215849260100000;7222645.396060610200000;-1.65512978608504;48.1095852792324
422;35238;Face au 247, avenue du General Leclerc;Aérien;Public;;;;VE;1354536.064693470000000;7223064.194912790300000;-1.64272166066108;48.1138605560424
423;35238;Boulevard de Vitre (face rue Jeanne Jugan);Aérien;Public;;;;VE;1354141.363921169900000;7223295.938112399500000;-1.64820078589657;48.1157273330612
424;35238;10, rue du Bois Perrin;Aérien;Public;;;;VE;1354422.198469130100000;7223388.226626370100000;-1.64451024101513;48.1167080165473
425;35238;Boulevard Oscar Leroux (Centre commercial de la Binquenais);Aérien;Public;Sans;Enrobé;;VE;1352684.328462630000000;7220663.404435279800000;-1.66559660420119;48.0913019398216
428;35238;Place du Ronceray (parking centre commercial);Aérien;Public;Sans;Enrobé;;VE;1354622.616633940000000;7220624.811592279900000;-1.639590825008;48.092006878917
429;35238;Rue Michel Gerard (face square Ludovic Trarieux);Aérien;Public;;;;VE;1354755.455817729900000;7220610.540225080200000;-1.63779912779816;48.0919505948801
430;35238;Rue Michel Gerard (angle rue Baudri de Bourgueil);Aérien;Public;;;;VE;1354913.811483320100000;7220338.069859890300000;-1.63545719664946;48.0895899767678
431;35238;Rue Michel Gerard (angle rue Jean Monet);Aérien;Public;;;;VE;1354665.158915580000000;7220161.486012170100000;-1.63864668944184;48.0878701860325
432;35238;Rue Michel Gerard (angle rue Victor Schoelcher);Aérien;Public;;;;VE;1354477.274882460000000;7220274.268377269600000;-1.64125540495268;48.0887810968751
433;35238;Rue Michel Gerard (angle rue l Abbe Gregoire);Aérien;Public;;;;VE;1354317.893735620000000;7220335.786682370100000;-1.64344083940418;48.0892471366661
434;35238;Rue de la Poterie (angle rue des Conroies);Aérien;Public;;;;VE;1354503.396624499900000;7220807.922539980200000;-1.64133639321296;48.0935863307554
435;35238;Avenue de Cork (face rue Jean Mantou);Aérien;Public;;;;VE;1354361.230937080000000;7220996.252278749800000;-1.64339379829563;48.0952001875209
436;35238;Avenue de Cork (angle rue Le Deuff);Aérien;Public;;;;VE;1354086.467051370100000;7221119.866443569800000;-1.64717608996072;48.0961611688536
437;35238;Avenue de Cork (parking college du Landry);Aérien;Public;;;;VE;1353953.088004929900000;7221286.115733900100000;-1.64909815128221;48.0975814483671
1253;35240;Rue Georges Brassens (Ilot B);Aérien;Public;;;;OM-MM-VE;1343014.164639859900000;7222337.083880649900000;-1.79656548545654;48.100993076498
524;35238;Rue du General Nicolet;Aérien;Public;Sans;Béton;;OM-MM;1351605.973128420100000;7220918.711380289900000;-1.68025491456687;48.093006501131
562;35238;Rue du 10eme d Artillerie (angle rue Theophile Briand);Aérien;Public;;;;VE;1351770.802460540100000;7222047.923068850300000;-1.67896556927999;48.1032340714916
563;35238;Rue Theophile Briand (angle rue du Capitaine Maignan);Aérien;Public;;;;VE;1351850.866500680100000;7222160.133553390400000;-1.67798380197829;48.1042851267458
564;35238;Rue du 7eme d Artillerie;Aérien;Public;;;;VE;1351623.957569090000000;7222061.330389970000000;-1.68094472377469;48.103274313967
565;35238;Rue du Docteur Francis Joly (angle rue du Capitaine Maignan);Aérien;Public;;;;VE;1351537.759819770000000;7222143.142965139800000;-1.68216674989762;48.1039617464308
566;35238;Passage du Couedic;Aérien;Public;;;;VE;1351474.527040220100000;7222117.754992740200000;-1.68299360347049;48.1036993023402
568;35238;Boulevard de la Tour d Auvergne (angle rue du Puits Mauger);Aérien;Public;;;20100421;VE;1351387.161897310100000;7222290.875283859700000;-1.68430576638857;48.1052057978756
569;35238;Boulevard de la Tour d Auvergne (angle rue Adolphe Thiers);Aérien;Public;;;;VE;1351397.605652020100000;7222436.434834189700000;-1.68428446907957;48.1065182739622
570;35238;Boulevard de la Liberte (angle rue du Pre Perche);Aérien;Public;;;;OM-VE;1351571.865663510000000;7222570.736466829700000;-1.68205809588648;48.1078191252639
660;35238;Place de la Gare (angle rue boulevard magenta);Enterré;Public;Sans;Résine;;VE;1352197.599048380000000;7222138.808581939900000;-1.67331891452917;48.1042826933613
661;35238;Place de la Gare (angle avenue Louis Barthou);Enterré;Public;Sans;Résine;;VE;1352297.590684530100000;7222139.848296970100000;-1.67197948905698;48.1043465011401
1050;35047;AVENUE D OUESSANT;Enterré;Public;Sans;Métal;;VE;1344851.720645129900000;7213921.841115229800000;-1.76495928258796;48.0264739532933
1051;35047;AVENUE DES ROMAINS;Aérien;Public;;;;VE;1346806.223257910000000;7213797.048885540100000;-1.7386994771626;48.0264364771885
1054;35047;BOULEVARD PASTEUR PRES ECOLE DE MUSIQUE;Aérien;Public;;;;VE;1345760.863823750100000;7213328.181952060200000;-1.75230204480821;48.0216489559482
1055;35047;Decheterie (Les Garennes - Route de Laille);Aérien;Public;;;;JM-VE;1345691.009138779900000;7211370.153412570200000;-1.75161991619375;48.0040325295115
1056;35047;Domaine de Cice Blossac  Avenue de la Chaise (pres transfo);Aérien;Public;;;;VE;1344812.400873800000000;7214718.092484209700000;-1.76614508048601;48.0336001599107
1057;35047;en limite de PONT REAN  RESTAURANT AUBERGE DE REAN;Aérien;Public;;;20120622;VE;1343915.190595180000000;7211428.721525840500000;-1.77542320241847;48.0035720643189
1058;35047;KER-LAN   (restaurant)  FACE ROUTE DU PARC EXPO;Aérien;Public;;;;VE;1346959.431641819900000;7216936.065038770400000;-1.73923471556592;48.0547010306091
1060;35047;LA CHAUSSAIRIE  ROUTE DE CHARTRES;Aérien;Public;;;;VE;1348264.081358110100000;7214012.992012280000000;-1.71936586637564;48.0291788816575
1061;35047;LYCEE SAINT JOSEPH  RUE DE LA CHATAIGNERAIE;Aérien;Public;;;;VE;1346521.737078469900000;7213949.762264310400000;-1.74263260934809;48.027650195032
1062;35047;PARKING DE LA GARE;Aérien;Public;;;;VE;1345888.192407600100000;7214090.836878320200000;-1.75122791850118;48.0285660313902
1063;35047;PARKING.RUE CHAMPION DE CICE;Aérien;Public;;;;VE;1345883.427217220000000;7213699.944325390300000;-1.7509689039003;48.0250542553959
1064;35047;RUE DE LA GRESSAUDIERE;Aérien;Public;;;;VE;1348345.709623550100000;7214495.130510900200000;-1.71866880293499;48.0335521729564
1065;35047;RUE DEBUSSY FACE COLLECTIF N°1;Aérien;Public;;;;VE;1346045.468931529900000;7213395.432388680100000;-1.7485490701299;48.0224103076983
1066;35047;RUE DES COUDRAY  RUE MARQUER;Aérien;Public;;;;VE;1345245.944082950000000;7213536.106365310000000;-1.75936441545923;48.0232300270729
1067;35047;RUE DES DORELLES;Aérien;Public;Sans;Enrobé;;VE;1347088.044671090100000;7214198.274455759700000;-1.73525807942069;48.0301940596359
1068;35047;RUE DES ECOTAIS ANGLE RUE DU CLOS BERHAULT;Aérien;Public;;;;VE;1347423.192665630000000;7213388.177517360100000;-1.7301064106763;48.0231064454055
1069;35047;RUE DUGUESCLIN  PLACE DE BRETAGNE;Aérien;Public;;;;VE;1346313.038382780000000;7213354.863594279600000;-1.74493504463034;48.0221941879572
1071;35047;Rue Emile Gernigon (Chemin des Rosiers);Aérien;Public;;;;VE;1345709.035308120100000;7215213.381155470400000;-1.75455330319693;48.0385440775859
1072;35047;RUE JULES TRICAULT  PARKING RESTAURANT DE LA GARE;Aérien;Public;;;;VE;1346149.698183800100000;7214251.294508109800000;-1.74786049709684;48.0301513062799
1073;35047;RUE MARCEL PAGNOL  FACE A LA POSTE;Aérien;Public;;;;VE;1346358.406071479900000;7213601.388567250200000;-1.74453121722471;48.0244324112539
1074;35047;RUE PIERRE DE COUBERTIN  FACE ECOLE SAINT JOSEPH;Aérien;Public;;;;VE;1346355.798434909900000;7214057.341904040400000;-1.74494212088333;48.0285241925657
1075;35047;Espace Vau Gaillard (usage reserve a l espace Vau Gaillard);Aérien;Privé;Sans;Enrobé;;VE;1346331.627564920100000;7213831.610242949800000;-1.74507943737759;48.0264843638561
1076;35047;STADE BELLIARD  (exterieur) RUE DU 8 MAI 44;Aérien;Public;;;;VE;1346266.259117250100000;7214415.146912730300000;-1.7464356460869;48.0316867645405
1118;35055;ALLEE DES  MARCHEES;Enterré;Public;;;;OM-MM;1356655.898306469900000;7219545.505317780200000;-1.61147605928544;48.0834133807837
1119;35055;AVENUE DES DEUX RUISSEAUX  ANGLE RUE DU PETIT PRE;Aérien;Public;;;;OM-MM-VE;1356068.006810650000000;7220067.049298499700000;-1.61977243969356;48.0877794846795
1121;35055;AVENUE DES DEUX RUISSEAUX;Aérien;Public;;;;OM-MM;1356016.348889719900000;7219997.557250889900000;-1.62040878682893;48.0871277544083
1122;35055;AVENUE DES DEUX RUISSEAUX;Aérien;Public;;;;OM-MM-VE;1355973.369608070000000;7219998.969022260000000;-1.62098584076742;48.0871172750042
1123;35055;Avenue des Deux Ruisseaux (pres station service);Aérien;Public;;;;OM-MM;1355938.494280510100000;7220011.300979009800000;-1.62146308429833;48.0872092013711
1129;35055;MAIL DU CHENE ROUX SUD;Enterré;Public;;;;OM-MM;1356721.173261820100000;7219366.910955510100000;-1.61045816208313;48.0818450280452
1130;35055;MAIL DU CHENE ROUX NORD;Enterré;Public;;;;OM-MM-VE;1356728.380049519900000;7219492.819483869700000;-1.61046260570344;48.0829793264711
1131;35055;Place du Granier (parking du centre commercial);Aérien;Public;;;;VE;1355940.944648310100000;7220058.269255640000000;-1.62146802163873;48.0876322054478
1132;35055;RUE DES LILAS;Aérien;Public;;;;OM-MM-VE;1356147.003268010000000;7220172.273651479700000;-1.61879845275864;48.0887667411603
1133;35055;RUE DU PORTAIL;Aérien;Public;;;;OM-MM;1356217.665955570100000;7220242.583266500400000;-1.61790804797292;48.0894360350981
1134;35055;RUE DE LA TOUCHE ANETTE ANGLE ALLEE SCHUBERT;Enterré;Public;;;;OM-MM-VE;1356906.063660070100000;7219984.030239510300000;-1.6084757209465;48.08748497843
1135;35055;RUE D AUVERGNE;Aérien;Public;;;;VE;1356599.491033900100000;7220022.961742919900000;-1.61261507227589;48.0876697121045
1136;35055;RUE DE BEAUVOIR  ROUTE DE CESSON;Aérien;Public;;;;VE;1356975.140252880100000;7220514.273885940200000;-1.60797526783578;48.092282695113
1137;35055;RUE DE BOURGOGNE;Aérien;Public;;;;VE;1356554.614183940000000;7220243.353171809600000;-1.61339336014579;48.0896242745246
1138;35055;RUE DE LA CHAUMINAIS;Aérien;Public;;;;MM;1356095.859109039900000;7219843.821600769600000;-1.61921978057971;48.0857903319102
1139;35055;RUE DE LA CHAUMINAIS;Aérien;Public;;;;OM;1356062.088975200000000;7219867.141329100400000;-1.61969103234399;48.0859815098831
1140;35055;RUE DE LA GROTTE;Aérien;Public;Haie;Terre;;VE;1356164.852649800000000;7220261.086705479800000;-1.6186306467497;48.0895737229872
1141;35055;RUE DES MELLIETTES;Aérien;Public;;;;;1356385.973779219900000;7219861.037433059900000;-1.61534617870775;48.0861010762844
1142;35055;RUE DES MELLIETTES  ANGLE RUE DU BLOSNE;Aérien;Public;;;;VE;1355948.879191150000000;7219843.231060650200000;-1.62118877275812;48.0857058554324
1143;35055;Rue du Champ d Ahaut (angle rue rene Cassin);Aérien;Public;;;;OM-MM;1355781.105653340000000;7220488.725580769600000;-1.62395623039795;48.0914107124897
1144;35055;Face au 4, rue du Petit Pre;Aérien;Public;;;;OM-MM;1356127.875925440100000;7220054.477766649800000;-1.61896008256475;48.0876988608061
1145;35055;RUE DU PUITS DURAND;Aérien;Public;;;;VE;1356296.640689380000000;7219928.881700759800000;-1.616597716848;48.0866621110044
1146;35055;RUE DU VERGER (face N°19);Aérien;Public;;;;VE;1355918.111397810000000;7219658.558611219700000;-1.62145253746938;48.084031277143
1147;35055;RUE DU VERGER FACE RUE DU MESNIL ET VILLIERS;Aérien;Public;;;;VE;1356101.122238850000000;7219558.821513470300000;-1.61892019094906;48.0832344136664
1148;35055;RUE EDMOND ROSTAND  ANGLE RUE LOUISE BODIN;Aérien;Public;;;;OM-MM-VE;1356742.252773369900000;7220417.523549339700000;-1.61101863686254;48.0912888975863
1149;35055;RUE FRANCOISE DOLTO  ANGLE RUE D HALLOUVRY;Aérien;Public;;;;OM-MM-VE;1356545.343740050000000;7220423.409772169800000;-1.61366215481541;48.0912358550012
1150;35055;RUE JEAN MOULIN ANGLE ALLEE DES GLIERES;Aérien;Public;;;;OM-MM;1356276.633283650000000;7220656.944175750000000;-1.61745080927093;48.0931879450191
1151;35055;Rue Marcel Callo;Aérien;Public;;;;OM-MM-VE;1356451.025646690000000;7220805.245890599700000;-1.61523279981792;48.0946132719156
1152;35055;RUE PAUL VERLAINE  FACE RUE EDMOND ROSTAND;Aérien;Public;;;;VE;1356914.788551050000000;7220163.914542940400000;-1.6085030653928;48.0891046935607
1153;35055;ALLEE VIVALDI;Enterré;Public;;;;OM-MM;1357036.596889030000000;7219937.787075529800000;-1.60668948491248;48.0871399235273
1177;35076;AVENUE DU MAIL;Aérien;Public;;;;VE;1343648.240840609900000;7217171.897534560400000;-1.78376702580139;48.0549799763304
1178;35076;PARKING derriere le COMOD PLACE DE L EGLISE;Aérien;Public;;;;VE;1343228.438684660000000;7216977.974257269900000;-1.78922658341834;48.0530048709676
1179;35076;RESIDENCE LAMARTINE RUE DE LA CROIX VERTE;Aérien;Public;;;;VE;1343235.149202720000000;7217362.844312629700000;-1.78945727293416;48.0564635647871
1180;35076;RUE DES VIEUX CHENES;Aérien;Public;;;;VE;1344021.307534789900000;7217496.249557020100000;-1.77904125800544;48.058099641462
1181;35076;RUE DU CHAMP FLEURI  COMPLEXE SPORTIF;Aérien;Public;;;;VE;1342909.541931930000000;7217087.027710169600000;-1.79358727059119;48.0538056929074
1221;35240;Avenue des Champs Freslons;Aérien;Public;;;;OM-MM;1342632.403872960000000;7222043.816118249700000;-1.80143660258455;48.0981468868296
1222;35240;Rue de Cintre;Aérien;Public;;;;OM;1343080.481498820000000;7222267.458427759800000;-1.79561861379472;48.1004051450585
1223;35240;Residence des Ajoncs Fleuris;Aérien;Public;Haie;Gravier;;OM-MM-VE;1342978.598908710100000;7222381.418420019600000;-1.79707914160665;48.1013711681535
1225;35240;collectifs  avenue de la Bouvadiere;Aérien;Public;;;;OM-MM;1342780.393206410100000;7222045.390491999700000;-1.79945473097668;48.0982438437057
1226;35240;Immeubles RUE DES ACQUETS;Aérien;Public;;;;OM-MM-VE;1342849.264949390000000;7221929.748237770100000;-1.79843520946385;48.0972442824792
1227;35240;Rue des Acquets (Immeubles);Aérien;Public;;;;OM-MM;1342848.956393919900000;7221897.757165390100000;-1.79841262796567;48.096956933147
1228;35240;Rue Georges Brassens (college);Aérien;Public;;;;OM;1342843.571644660100000;7222168.758645730100000;-1.79871111791001;48.0993866396966
1229;35240;Les Champs Frelons Rue des BLOSSIER;Aérien;Public;;;;OM-MM;1342686.453816120000000;7221946.313611850100000;-1.80063082150447;48.0973018839831
1230;35240;Avenue des Champs Frelons / BOUVARDIERE;Aérien;Public;;;;OM-MM;1342623.313134710100000;7222137.886287550400000;-1.8016370400794;48.0989862424682
1231;35240;Rue des Champs Clos;Aérien;Public;;;;OM-MM;1342558.067084650000000;7222007.539346129600000;-1.8024024571924;48.0977796230376
1235;35240;PARKING DE LA NOE;Aérien;Public;Sans;Enrobé;20110527;VE;1342979.364372029900000;7222207.373394659700000;-1.79692356824465;48.0998092322114
1239;35240;Passage des Sports;Aérien;Public;;;;OM-MM-VE;1343097.277304650100000;7222350.281002099600000;-1.7954626531596;48.1011580163868
1240;35240;Residence Auguste Renoir;Aérien;Public;;;;OM-MM;1342851.980960540000000;7222107.689353440000000;-1.79854741926788;48.0988431392043
1242;35240;Face au 15, residence de la Noe;Aérien;Public;;;;OM-MM;1342943.805060670000000;7222194.788597670400000;-1.79738960221741;48.0996763736487
1243;35240;RESIDENCE DE LA NOE N°1 a N° 13;Aérien;Public;;;;OM-MM-VE;1342913.819606940000000;7222092.096513509800000;-1.79770569453292;48.0987377578521
1244;35240;TERRAIN DE RUGBY ROUTE DE CINTRE;Aérien;Public;;;;VE;1342116.234185030000000;7222638.678182479900000;-1.80885154444933;48.1031976347984
1245;35240;Residence du Haut Bourg;Aérien;Public;;;;OM-MM;1342903.226750050000000;7222445.132586940200000;-1.79814246884573;48.1019009577848
1246;35240;Avenue du Clos Joury (Residence Le Bois Nel);Aérien;Public;;;;OM-MM-VE;1342790.826492470000000;7222505.203860440300000;-1.79969902456104;48.1023773172129
1247;35240;Residence du Champ Piquet;Aérien;Public;Haie;Gravier;;OM-MM-VE;1342609.448435599900000;7222358.978787270400000;-1.8020076246971;48.1009631721081
1248;35240;RUE DU DOCTEUR WAGNER RESIDENCE DU PARC;Aérien;Public;;;;OM-MM;1343211.409999130100000;7222366.178685040200000;-1.79394634420135;48.1013645261164
1249;35240;Rue Charles Tillon (face immeuble le Clos Cezanne);Aérien;Public;;;;OM-MM-VE;1342978.348731230000000;7222044.483744549600000;-1.79680118586496;48.098346438924
1250;35240;RUE CHARLES TILLON LA COLLINE;Aérien;Public;;;;VE;1343114.135217140000000;7221921.198886039700000;-1.79487863028879;48.0973156579241
1251;35240;Rue des Perrieres;Aérien;Public;;;;OM-MM-VE;1342670.278087960100000;7222031.453797159700000;-1.80091872595599;48.0980571133131
1501;35352;AV DE LA GARE RESIDENCE DE LA METAIRIE;Aérien;Public;;;;OM-MM;1357137.251028609900000;7215526.567370520000000;-1.60180826286224;48.047589098119
1503;35352;CENTRE DU PATIS FRAUX;Aérien;Public;;;20090303;OM-MM;1356513.701962900100000;7215337.998332260200000;-1.61000629129804;48.045561225647
1507;35352;FOYER   DU CLOS D ORRIERE  RUE DE LA LIBERATION;Aérien;Public;;;20100304;OM-MM-VE;1357072.120109309900000;7215551.638199360100000;-1.60270042139907;48.0477792419127
1512;35352;PARKING DE LA GARE;Aérien;Public;Sans;Enrobé;;VE;1357546.200812320000000;7215423.665443349600000;-1.59625021667323;48.0468845003386
1513;35352;PARKING DU COSEC RUE DE LA CHALOTAIS;Aérien;Public;;;;VE;1356877.322803640000000;7215217.108641049800000;-1.60504086357338;48.0446711891199
1516;35352;PARKING CENTRE COMMERCIAL RUE DE LA CHALOTAIS;Enterré;Public;Sans;Métal;;VE;1357056.884901430000000;7215174.394370489800000;-1.60260250565191;48.0443840736168
1518;35352;RUE DE LA MAILLARDIERE;Aérien;Public;;;;OM-MM-VE;1357392.010313210100000;7215297.163116349800000;-1.59821364081196;48.0456660781634
1519;35352;Rue de la Maillardiere;Aérien;Public;;;;OM-MM-VE;1357391.669966780100000;7215470.138212289700000;-1.59835649913558;48.0472189159319
1520;35352;VAUGON   ( route de Chateaubriand)  PROXIMITE RESTAURANT ROUTIER;Aérien;Public;;;;VE;1357202.169247610000000;7213747.227204410400000;-1.59951594222691;48.0316485010639
1535;35055;RUE MOZART - SUD;Enterré;Public;;;;OM-MM;1356727.863742339900000;7219855.761074580300000;-1.61076070365282;48.0862375877621
1536;35055;RUE MOZART - EST;Enterré;Public;;;;OM-MM;1356892.596874790000000;7219935.167993560400000;-1.60861699139455;48.0870390501364
1537;35055;RUE DU BOIS FACE AU 28;Enterré;Public;;;;OM-MM-VE;1356624.110170949900000;7219462.824189689900000;-1.61183564075501;48.0826539668942
1538;35055;MAIL DU CHENE ROUX  - CENTRE;Enterré;Public;;;;OM-MM;1356736.869677690100000;7219439.747716490200000;-1.61030627949244;48.0825074041368
1539;35055;13, rue Mozart;Enterré;Public;;;;OM-MM-VE;1356778.377950790100000;7219910.267325770100000;-1.61012754943661;48.0867541055369
1545;35055;MAIL CAMILLE CLAUDEL angle allee Romy Schneider;Enterré;Public;;;;OM-MM;1357021.097087499900000;7219676.981818960000000;-1.60668811277908;48.0847900470825
583;35238;Rue Alexandre Duval (face rue Pierre Hevin);Aérien;Public;;;20071119;VE;1350864.216289650000000;7222111.341390210200000;-1.69116865240677;48.1033082122683
594;35238;face au 71, rue de la Guerinais;Aérien;Public;;;20071127;VE;1349352.591025310100000;7221678.818053090000000;-1.71107453061785;48.0985967301263
553;35238;Place Albert Bayet;Enterré;Public;Sans;Métal;20071127;VE;1350678.618692579900000;7220133.697830669600000;-1.69204109453032;48.0854523018075
1126;35055;LA CHEVALERAIS ROUTE DE CHATEAUGIRON;Aérien;Public;Sans;Terre;20071129;VE;1359097.636459789900000;7218419.735822989600000;-1.57786148433185;48.0746139799361
1127;35055;LA MAINGRETAIS;Aérien;Public;Sans;Terre;20071129;VE;1357018.527596829900000;7218870.848163929800000;-1.60607643307223;48.0775510610598
1120;35055;ANGLE RUE DU PRE JOLY ET RUE DE L OLIVET;Aérien;Public;;;20071129;VE;1356375.294060559900000;7219630.318547460300000;-1.61530398980535;48.0840239117636
1125;35055;Decheterie (rue Rene Cassin);Aérien;Public;;;20071129;JM-VE;1355690.683500330000000;7220560.135023459800000;-1.62522545510563;48.0920030738831
1124;35055;CENTRE ROUTIER  Z.I. SUD EST;Aérien;Public;;;20071129;VE;1355911.660508590100000;7221322.196248349700000;-1.62287720352934;48.0989640102087
658;35238;Route de Sainte-Foix (parking restaurant le pecheur de Sainte-Foix);Aérien;Public;;;20071210;VE;1348683.325089140100000;7221995.609631700400000;-1.7203041921299;48.1010727263148
602;35238;Rue Jules Valles (parking Centre Leclerc Cleunay pres du transformateur);Aérien;Public;;;20071210;VE;1349148.095512290000000;7222298.574900279800000;-1.71432368563581;48.1040481672386
599;35238;Rue Eugene Pottier (face allee Pierre Proudhon);Aérien;Public;;;20071210;VE;1349300.415176040000000;7222030.721810800000000;-1.71206239479679;48.1017272485275
598;35238;Rue Eugene Pottier (face rue Frederic Cournet);Aérien;Public;;;20111213;VE;1349444.908967390000000;7222238.466522470100000;-1.71029610321085;48.1036716204501
597;35238;47, rue Champion de Cice;Aérien;Public;;;20111213;VE;1349905.595253719900000;7222075.330849099900000;-1.70398779437966;48.10245990633
312;35238;Rue Nantaise (cote Pont de Bretagne);Enterré;Public;Sans;Résine;20071217;VE;1351362.082443899900000;7222892.801518250300000;-1.68513283285159;48.1105959360598
372;35238;pres du 43, boulevard de Verdun;Aérien;Public;;;20071217;VE;1351066.566910130000000;7223724.041696020400000;-1.68977296440815;48.11789692843
373;35238;Rue Antoine Joly;Aérien;Public;;;20071217;VE;1350868.195379330100000;7224304.727328189600000;-1.69290704204642;48.123001534231
410;35238;Boulevard Franklin Roosevelt;Aérien;Public;;;20071217;VE;1353130.459577349900000;7221214.957100950200000;-1.66006548144732;48.096496177566
417;35238;face au 63, rue Alphonse Guerin;Aérien;Public;;;20071217;VE;1353251.818173009900000;7222626.618823849600000;-1.65958386304442;48.1092356667519
420;35238;av du general leclerc a droite sitot le bd de metz;Aérien;Public;;;20071217;VE;1353520.128624280000000;7223185.654117669900000;-1.65644025604679;48.1144002608106
421;35238;Avenue du General Leclerc (au feu du boulevard de Vitre);Aérien;Public;;;20080104;VE;1354104.319967289900000;7223120.835859419800000;-1.64855571537208;48.1141352212244
450;35238;Rue Pierre Donzelot;Aérien;Public;;;20080104;VE;1354842.140271849900000;7224105.684847720000000;-1.63945947118326;48.1233765255595
457;35238;Boulevard des Hautes Ourmes (angle rue de Vern);Aérien;Public;;;20100519;VE;1354136.123337660000000;7220169.037215399600000;-1.6457417906113;48.0876516466133
468;35238;2, rue Emile Bernard;Aérien;Public;;;20080104;VE;1352965.265840800000000;7225757.840794320200000;-1.66596859409197;48.1371910550707
469;35238;Face au 14, rue Emile Bernard;Aérien;Public;;;20080104;VE;1352977.451114960000000;7225861.331753930100000;-1.66588926808293;48.1381267892585
470;35238;Square Pablo Neruda (face au transformateur);Aérien;Public;;;20080104;VE;1352593.855453830000000;7225777.749941520400000;-1.67096629286886;48.1371676369132
